conglome,vivienda,hogar,codperso,ing_laboral,internet,uso_avanzado,joven,mujer
019701,087,11,01,9144,1,1,0,0
019702,039,11,03,21699,1,1,1,0
019702,039,11,04,9644,1,1,1,1
019702,142,11,01,9323,1,0,0,1
019703,065,11,03,12398,1,1,1,0
019703,067,11,02,6974,0,0,0,0
019703,068,11,01,9547,1,1,0,0
019703,162,11,05,4133,1,1,1,0
019703,163,11,03,10332,1,0,0,0
019704,058,11,01,2392,0,0,1,0
019704,058,11,02,10386,0,0,1,1
019704,059,11,03,9347,0,0,1,0
019704,060,11,01,2153,0,1,0,0
019704,060,11,02,3589,0,1,1,1
019705,009,11,02,4659,1,1,0,1
019705,011,11,05,16567,1,1,1,0
019705,012,11,01,2394,1,1,0,0
019705,098,11,01,4788,1,1,0,1
019705,098,11,03,9565,1,1,1,1
019705,099,11,01,2870,1,1,0,0
019705,099,11,03,4788,1,1,1,0
019705,101,11,02,11730,1,1,1,1
019706,098,11,03,18251,1,1,1,1
019706,195,11,01,5110,1,0,0,0
019706,196,11,01,10578,0,0,0,0
019706,197,11,01,12167,0,0,0,0
019706,198,11,03,1825,1,1,1,0
019706,199,11,01,3650,0,0,0,1
019707,018,11,01,12691,1,0,0,0
019707,019,11,01,11103,1,0,0,0
019707,093,11,01,2932,1,1,0,1
019707,094,12,01,13192,1,0,0,0
019707,094,22,01,7919,0,0,1,0
019707,095,11,01,2932,1,1,0,1
019707,096,11,01,611,1,1,0,0
019708,055,11,01,2874,1,0,0,0
019708,307,11,02,5508,1,1,1,1
019708,307,11,03,13286,1,1,1,1
019708,328,11,01,4790,1,1,0,0
019708,328,11,02,5701,1,1,0,1
019709,048,11,01,8546,1,1,0,0
019709,048,11,02,3885,1,0,0,1
019709,048,11,07,7770,1,0,1,0
019709,077,11,01,3616,1,0,0,0
019709,081,11,01,1688,0,1,0,0
019709,081,11,02,4460,0,1,1,1
019710,027,11,01,5183,1,1,0,0
019710,027,11,06,14496,1,0,1,0
019710,055,11,02,9578,1,1,1,0
019710,082,11,01,16578,1,0,0,0
019710,092,11,02,13885,1,1,0,1
019711,117,11,01,13384,1,1,0,0
019711,118,11,01,2433,1,1,0,0
019713,305,11,03,4426,1,1,1,1
019713,307,11,01,5383,1,1,1,1
019713,308,11,02,3948,1,1,1,1
019714,112,11,01,2387,1,1,0,0
019714,115,11,01,2864,0,0,0,0
019715,033,11,03,11971,1,1,0,1
019715,036,11,01,5289,1,1,0,0
019716,088,11,02,5485,1,1,1,1
019717,048,11,01,2866,1,0,0,0
019717,127,11,03,9911,1,1,1,1
019718,026,11,01,2998,1,1,0,1
019718,026,11,02,12982,1,1,1,0
019718,097,11,01,12560,1,1,0,0
019719,005,11,01,1794,1,0,0,0
019719,005,11,02,7789,1,0,0,1
019719,007,11,01,4187,1,1,0,0
019719,104,11,01,3589,1,1,0,0
019719,104,11,02,9347,1,1,1,0
019719,108,11,02,38064,1,1,1,1
019720,038,11,01,4772,1,1,0,0
019721,033,11,02,34607,1,1,0,1
019721,033,11,03,14363.2,1,1,0,0
019721,033,11,04,64441,1,1,0,0
019721,091,11,01,13391,1,1,0,0
019721,091,11,02,18843,1,1,0,1
019721,166,11,01,12398,1,1,0,1
019721,166,11,03,10895,1,1,0,0
019721,183,11,04,15514,1,1,1,1
019722,013,23,02,12497,1,1,1,0
019722,013,33,01,11034,1,1,0,1
019722,013,33,02,17557,1,1,0,0
019722,031,11,01,8534,1,1,0,1
019722,146,11,01,7830,1,1,0,1
019722,146,11,02,17069,1,1,0,0
019723,042,11,01,11582,0,1,0,0
019723,062,11,01,12658,1,1,0,1
019723,062,11,02,21699,1,1,0,0
019723,084,12,03,8413,1,1,0,1
019723,084,22,02,12192,1,1,0,1
019723,107,11,03,17069,1,1,0,0
019723,131,11,03,18082,1,1,1,0
019723,152,11,02,6341,1,1,0,1
019723,196,12,05,3414,1,1,0,0
019724,042,11,01,19668,1,1,0,1
019724,084,11,03,26045,1,1,0,0
019724,084,11,06,12573,1,1,0,1
019724,105,11,02,10698,1,1,0,0
019724,149,11,01,19261,1,1,0,1
019725,011,11,01,16607,1,1,0,0
019725,042,11,02,22668,1,1,1,1
019725,057,11,01,10737,1,1,0,0
019725,073,11,01,5965,1,1,0,1
019725,073,11,02,5170,1,1,1,1
019725,088,11,01,77250,1,1,0,0
019725,088,11,02,75675,1,1,0,1
019725,104,12,04,31022,1,1,0,0
019725,136,11,01,23267,1,1,0,0
019725,136,11,02,16943,1,1,0,1
019725,136,11,03,17062,1,1,1,0
019725,151,11,01,7756,1,1,0,1
019726,033,11,01,18251,1,1,0,0
019726,033,11,02,18251,1,1,0,1
019726,045,11,01,15867,1,1,1,0
019726,080,11,01,60836,1,1,0,0
019726,080,11,02,39775,1,1,0,1
019726,113,11,01,127391,1,1,0,0
019726,145,11,01,57673,1,1,0,0
019726,145,11,02,50847,1,1,0,1
019726,161,11,02,14809,1,0,0,1
019727,003,11,01,7534,1,1,1,0
019727,016,11,01,21946,1,1,1,1
019727,047,11,03,23775,1,1,1,0
019727,078,11,02,18269,1,1,0,0
019727,078,11,03,25164,1,1,0,1
019728,001,11,02,47878,1,1,0,0
019728,001,11,04,6213,1,1,1,1
019728,052,11,02,15979,1,1,0,1
019728,063,11,01,13167,1,1,0,1
019728,090,11,01,7766,0,1,0,1
019728,103,11,01,41175,1,1,0,0
019728,116,11,03,12496,1,1,1,1
019729,010,11,03,17954,1,1,1,0
019729,032,11,02,38123,1,1,0,1
019729,106,11,05,4773,1,1,1,0
019729,119,11,01,22153,1,1,0,0
019730,006,11,03,33406,1,1,1,1
019730,025,11,01,28633,0,0,0,0
019730,060,11,01,32976,1,1,1,0
019730,078,11,01,11941,1,1,0,1
019730,078,11,02,9342,1,1,1,1
019730,096,11,02,7158,1,1,1,1
019730,115,11,02,15510,1,1,0,1
019730,164,11,01,20043,1,1,0,0
019731,017,11,01,34920,1,1,1,1
019731,057,23,01,12694,0,0,0,0
019732,004,11,01,67182,1,1,0,0
019732,015,23,02,16070,1,1,0,0
019732,015,33,01,15817,1,1,0,1
019732,015,33,03,6838,1,1,1,0
019732,032,11,01,33884,1,1,0,0
019732,076,11,01,40309,1,1,0,1
019733,006,11,03,13411,1,1,0,1
019733,026,11,01,3658,1,1,0,1
019733,066,11,01,10973,0,0,0,0
019733,086,11,02,12192,1,1,1,0
019733,086,11,03,9144,1,1,1,1
019733,106,11,01,22301,1,1,0,1
019733,129,11,01,18288,1,1,0,0
019733,129,11,02,7315,1,1,1,1
019733,167,11,01,76810,1,1,0,1
019733,167,11,02,36576,1,1,0,0
019733,167,11,04,16717.168,1,1,0,1
019733,167,11,05,33405,1,1,1,1
019734,014,11,01,42107,1,1,0,0
019734,014,11,02,16628,1,1,0,1
019734,014,11,03,35887,1,1,1,0
019734,037,11,02,59812,1,1,0,1
019734,127,11,01,17836,1,1,0,1
019734,127,11,02,14355,1,1,0,0
019735,019,11,01,11042,1,1,1,0
019735,019,11,02,9754,1,1,1,0
019735,034,11,01,38527,1,1,0,1
019735,034,11,02,38527,1,1,0,0
019735,034,11,05,25457,1,1,0,1
019735,039,11,01,39088,1,1,0,0
019735,039,11,02,3664,1,1,0,1
019736,023,11,01,29834,1,1,0,0
019736,023,11,02,17900,1,1,0,1
019736,060,12,03,26065,1,1,0,0
019736,060,22,01,61097,1,1,0,0
019736,060,22,02,114781,1,1,0,1
019736,071,11,03,11956,1,1,1,0
019736,071,11,04,38426,1,1,1,0
019736,083,11,01,35869,1,1,0,1
019736,083,11,02,47734,1,1,0,0
019736,083,11,03,20287,1,1,1,1
019738,004,11,01,10359,0,1,0,1
019738,004,11,02,18129,0,1,1,0
019738,021,11,01,13863,1,1,0,1
019738,071,11,01,27268,1,1,0,0
019738,071,11,02,6027,1,1,0,1
019738,071,11,04,18129,1,1,1,1
019738,104,11,02,12949,1,1,0,1
019739,037,11,01,19041,1,1,1,1
019739,122,11,02,17545,1,0,0,0
019740,044,11,01,9544,1,1,0,0
019740,044,11,02,36388,1,1,0,1
019740,114,11,01,23882,1,1,1,0
019740,136,11,01,28705,1,1,0,1
019740,136,11,02,30101,1,1,0,1
019740,136,11,03,15569,1,1,0,0
019740,166,11,01,15569,1,1,1,0
019741,001,11,01,10837,1,1,1,1
019741,001,11,02,12274,1,1,1,0
019741,042,11,01,10777,1,0,1,1
019741,055,11,02,21315,1,1,0,1
019741,055,11,03,17962,1,1,1,1
019741,096,11,01,7185,1,1,1,0
019742,001,11,01,30995,1,1,0,0
019742,024,11,01,38751,1,1,0,0
019742,070,11,01,24271,1,1,0,0
019742,093,11,02,11934,1,1,0,1
019742,093,11,06,14535,1,1,1,0
019742,116,11,02,5978,1,1,0,1
019742,139,11,02,10740,1,1,0,0
019743,005,11,02,15567,1,1,1,1
019743,101,11,03,14391,1,1,1,0
019743,101,11,04,7196,1,1,0,1
019743,128,11,01,7185,1,1,0,1
019743,150,12,01,10770,1,1,0,1
019743,150,22,01,12334,1,1,0,1
019743,150,22,02,19399,1,1,0,0
019744,021,11,02,7944,1,1,0,0
019744,091,12,04,9347,1,0,0,0
019744,091,22,01,18733,1,1,0,0
019744,161,11,01,27513,1,1,0,1
019744,161,11,03,13996,1,1,1,1
019746,002,11,01,8352,1,1,0,1
019746,024,11,01,15118,1,1,0,0
019746,024,11,03,15659,1,1,1,0
019746,035,11,01,7303,1,1,0,0
019746,067,11,01,26099,1,1,0,0
019747,008,11,01,23949,1,1,0,1
019747,008,11,02,18140,1,1,0,0
019747,008,11,04,5389,1,1,0,1
019747,044,11,03,14370,1,1,1,0
019747,140,11,01,10366,1,1,0,0
019747,140,11,06,22153,1,1,1,0
019748,001,11,03,9594,1,1,1,1
019748,001,11,04,12293,1,1,1,1
019748,012,12,01,16790,1,1,0,1
019748,012,22,01,11189,1,1,0,0
019748,023,11,01,11926,1,1,0,0
019748,023,11,02,9594,1,1,0,1
019748,023,11,03,13192,1,1,1,1
019748,035,11,03,10756.626,1,1,1,0
019748,057,11,04,21587,1,1,0,0
019748,068,11,02,29982,1,1,0,1
019748,068,11,06,11993,1,1,0,1
019748,068,11,07,9594,1,1,1,1
019749,074,11,04,19492,1,1,0,0
019749,140,11,03,28167,1,1,0,0
019750,088,11,03,17962,1,1,0,1
019750,117,11,01,41911,1,1,0,0
019750,117,11,03,54533,1,1,1,0
019751,004,11,01,20299,1,1,1,0
019751,004,11,02,15441,1,1,1,1
019751,020,11,02,7206,1,1,1,0
019751,051,11,02,15822,1,1,1,1
019751,084,11,02,9553,1,1,1,1
019751,102,22,01,21618,1,1,0,1
019751,117,11,02,27464,1,1,0,1
019751,132,11,01,14329,1,1,0,1
019751,132,11,03,8915,1,1,1,0
019752,026,12,01,27847,1,1,0,0
019752,026,12,03,10753,1,1,1,1
019752,026,12,04,8972,1,1,1,0
019752,026,22,01,27726,1,1,1,0
019752,084,11,01,13260,0,1,1,0
019753,012,11,01,7919,1,1,0,1
019753,026,11,01,18933,1,1,0,0
019753,068,11,01,16466,1,1,0,0
019754,036,11,02,14272,1,1,0,1
019754,036,11,04,34839,1,1,0,1
019754,036,11,05,17030,1,1,0,0
019754,047,11,01,10539.514,1,0,0,0
019754,070,11,01,65961,1,1,0,0
019754,070,11,02,27584,1,1,0,1
019754,091,11,01,7196,1,1,1,0
019754,102,11,02,17989,1,1,0,1
019754,102,11,03,14391,1,1,1,0
019755,045,11,01,20493,1,1,0,1
019756,081,11,01,19393,1,1,0,1
019756,081,11,03,20287,1,1,1,0
019757,007,11,03,3828,1,1,1,0
019757,026,11,02,29906,1,1,1,0
019757,042,11,02,16747,1,1,0,0
019757,058,11,01,77743,1,1,0,0
019757,058,11,02,22190,1,1,0,1
019757,074,11,01,10766,1,0,0,0
019757,074,11,03,13757,1,1,0,1
019758,012,11,02,10800,1,1,1,0
019758,074,11,01,7158,1,1,1,1
019758,086,11,01,14535,1,1,1,1
019758,098,11,02,12527,1,1,1,0
019759,021,11,02,33414,1,1,1,0
019759,039,11,01,17900,1,1,0,0
019759,039,11,02,5166,1,1,0,1
019759,072,11,01,12915,1,0,0,1
019759,072,11,02,12915,1,1,0,0
019759,072,11,04,21475,1,1,1,1
019759,090,12,02,16707,1,1,1,0
019759,090,22,01,28282,1,1,1,0
019760,051,11,01,9144,1,1,0,0
019760,102,11,01,13290,1,1,1,0
019761,068,11,01,28658,1,1,0,0
019761,068,11,03,31165,1,1,0,1
019761,068,11,05,9553,1,1,0,1
019761,068,11,07,8359,1,1,0,1
019761,084,11,01,27309,1,1,0,0
019761,084,11,03,14329,1,1,1,0
019761,118,11,02,16956,1,1,0,1
019761,151,11,01,27464,1,1,0,0
019761,151,11,02,10294,1,1,0,1
019761,151,11,04,1194,1,1,1,1
019761,168,11,01,18530,1,1,0,0
019761,168,11,02,7721,1,1,0,1
019763,023,11,01,12293,1,1,1,1
019763,039,11,01,7778,1,1,0,1
019763,071,11,01,12952,1,1,0,0
019763,106,11,02,29935,1,1,1,1
019763,137,11,01,13133,1,1,0,1
019764,065,11,01,21545,1,1,0,1
019764,065,11,02,38303,1,1,1,0
019764,065,11,03,11676.002,1,1,1,0
019764,092,11,02,13167,1,1,1,0
019764,092,11,04,24332,1,1,0,0
019764,119,11,01,15531,0,0,0,0
019765,006,11,01,15867,1,1,0,0
019765,006,11,02,12167,1,1,0,1
019765,006,11,03,15867,1,1,1,0
019765,023,11,03,10951,1,1,1,0
019765,064,11,02,15817,1,1,0,1
019765,123,11,01,14601,1,1,0,0
019766,007,11,01,10777,0,0,0,0
019766,032,11,01,16765,1,1,0,0
019766,122,11,02,10884,1,1,1,1
019767,083,11,01,51048,1,1,0,0
019767,083,11,02,9144,1,1,0,1
019767,106,11,01,2438,1,0,0,0
019767,106,11,04,11151,1,1,1,1
019767,125,11,01,16581,1,1,0,0
019768,013,11,01,14348,1,1,0,0
019768,068,11,02,19130,1,1,0,0
019768,088,11,01,22717,1,1,0,1
019768,088,11,02,20326,1,1,0,0
019768,127,11,01,32222,1,1,0,0
019768,127,11,02,33478,1,1,0,1
019769,031,11,04,11962,1,1,1,0
019769,040,11,02,14355,0,0,0,0
019769,068,11,02,23925,1,1,0,0
019770,029,11,02,9772,1,1,1,1
019771,007,11,01,27557,1,1,0,1
019771,023,11,01,23579,1,1,0,0
019771,023,11,02,4822,1,0,0,1
019771,040,11,01,38575,1,1,0,0
019771,105,11,01,7177,1,1,1,0
019771,105,11,02,10877,1,1,0,1
019771,137,11,01,12431,1,0,0,0
019772,009,11,02,26850,1,1,0,0
019772,009,11,06,13422,1,1,1,0
019772,028,11,01,6563,1,1,0,0
019772,028,11,03,17299,1,1,1,0
019772,064,11,01,6612,1,1,0,1
019772,103,11,01,10737,1,1,1,1
019772,153,11,01,21480,1,1,0,0
019772,153,11,03,7160,1,1,1,1
019773,016,11,01,20664,1,1,0,0
019773,032,11,01,35791,1,1,0,0
019773,067,11,01,5170,1,1,0,0
019773,106,11,01,26660,1,1,0,0
019773,106,11,03,20287,1,1,1,1
019773,124,11,04,50121,1,1,1,1
019774,010,11,04,20501,1,1,1,0
019774,028,11,01,1217,1,0,0,0
019774,046,11,04,6084,1,1,1,0
019774,065,11,01,20819,1,1,0,1
019774,119,11,03,18322,1,1,1,0
019775,060,11,02,14348,1,1,0,1
019776,038,11,01,15111,1,1,0,0
019776,038,11,02,20388,1,1,0,1
019776,052,11,02,10698,1,1,0,1
019776,068,11,01,23986,1,1,0,0
019776,085,11,02,14968,0,0,1,0
019777,001,11,02,7158,0,1,0,0
019777,036,11,01,5965,1,1,0,0
019777,036,11,02,11024,1,0,0,1
019777,036,11,04,11024,1,1,1,0
019777,036,11,05,7158,1,1,1,1
019777,048,11,01,8351,1,1,0,0
019777,059,11,01,13124,1,1,0,1
019777,094,11,01,4772,0,0,0,0
019778,020,11,01,47480,1,1,0,0
019778,045,11,03,1799,1,1,1,0
019778,069,11,01,15555,1,1,0,0
019778,081,11,01,9333,1,0,0,0
019778,081,11,03,27087,1,1,1,0
019778,081,11,04,1815,1,0,1,1
019779,023,11,01,27444,1,1,0,1
019779,023,11,02,79797,1,1,0,0
019779,043,11,01,8972,0,1,0,1
019779,043,11,02,6027,0,0,0,0
019779,064,11,02,38684,0,1,0,1
019779,064,11,04,24122,0,1,0,0
019779,084,11,01,13049,0,0,0,0
019779,105,11,02,7770,0,1,1,0
019780,064,11,01,11462,1,0,0,0
019780,085,11,03,3650,1,1,1,1
019780,085,11,04,7329,1,1,1,0
019782,012,11,01,14320,1,1,0,0
019782,012,11,02,9299,1,1,0,1
019782,061,11,01,27125,1,1,0,0
019782,061,11,05,17900,1,1,1,0
019782,089,11,02,3100,1,0,0,1
019783,100,11,01,1670,1,1,0,1
019783,111,11,01,5965,1,1,0,1
019784,025,11,01,21945,1,1,0,0
019784,037,11,02,12055,0,1,0,1
019784,088,11,01,7315,1,1,0,1
019784,118,11,01,7315,1,0,0,0
019784,118,11,03,4176,1,1,1,1
019785,025,11,03,21545,1,1,1,0
019785,025,11,05,21545,1,1,1,1
019785,064,11,03,5177,1,1,1,1
019785,078,11,01,598,1,1,0,0
019785,078,11,02,6213,1,1,0,1
019785,091,11,02,9319,1,0,0,1
019786,083,11,03,10818,1,1,0,1
019786,093,11,02,78973,1,1,0,1
019787,010,11,03,3587,1,1,1,0
019787,039,11,01,32569,1,1,0,1
019788,022,11,01,7196,1,1,0,1
019788,022,11,02,4785,1,0,0,0
019789,031,11,01,34138,0,1,0,1
019789,078,11,01,14615,1,1,0,0
019790,019,11,01,11930,1,1,0,0
019791,007,11,01,19041,1,0,1,0
019791,019,11,01,9520,1,1,0,0
019791,054,11,03,12215,1,1,0,0
019791,054,11,04,7521,1,1,1,0
019792,022,11,02,12943,1,0,0,0
019792,022,11,03,12943,1,0,0,0
019792,022,11,05,11970,1,1,1,1
019792,100,11,01,15560,1,1,0,0
019793,009,11,01,26521,1,1,0,0
019793,009,11,02,10849,1,1,0,1
019793,021,11,02,3014,0,0,0,1
019793,030,12,01,2170,1,1,0,0
019793,030,12,02,15539,1,1,0,1
019793,030,22,01,5180,1,0,1,0
019793,065,11,01,10359,1,0,0,0
019793,065,11,02,12431,1,1,0,1
019793,076,11,01,22133,1,1,1,0
019794,020,11,02,29140,1,1,0,0
019794,085,11,03,10766,1,1,1,0
019794,107,11,01,10905,1,1,0,0
019794,151,11,02,21532,1,1,0,0
019795,007,11,01,10334,1,1,0,1
019795,007,11,02,7751,1,1,0,0
019795,028,11,01,18085,0,0,0,0
019795,070,11,01,11956,1,1,0,0
019795,070,11,02,4783,1,1,0,1
019795,070,11,04,25829,1,0,1,0
019795,113,11,01,7749,1,1,0,1
019795,113,11,02,18081,1,1,0,0
019795,135,11,01,6716,1,1,0,1
019795,135,11,02,2583,1,1,1,0
019796,009,12,01,7455,1,1,1,0
019796,009,12,02,2485,1,0,1,1
019796,009,22,01,8283,1,1,1,0
019796,103,11,01,6213,1,0,0,0
019796,122,11,01,13668,1,0,0,0
019796,122,11,02,8283,1,0,0,1
019796,122,11,03,8283,1,1,1,0
019796,122,11,07,7869,1,1,1,0
019796,122,11,08,4142,1,1,1,1
019797,009,11,01,10383,1,1,0,0
019797,249,11,01,4886,0,0,0,0
019797,249,11,02,1221,0,1,0,1
019797,249,11,03,7329,0,1,1,0
019797,249,11,07,9772,0,0,1,0
019797,252,11,04,16490,1,1,1,0
019798,025,11,01,12533,1,0,0,0
019798,025,11,03,9520,1,1,1,1
019798,058,11,01,18251,1,1,0,0
019798,060,11,01,1752,1,1,0,0
019798,062,11,03,10578,1,1,1,1
019800,029,11,02,11993,1,1,0,1
019800,030,11,01,7177,1,1,1,0
019800,030,11,02,8373,1,1,1,1
019800,030,11,03,957,1,0,1,1
019800,032,11,02,2998,1,0,1,1
019800,157,11,02,478,1,0,1,1
019801,010,11,01,29316,1,1,1,0
019801,024,11,02,26873,1,1,0,1
019801,064,11,01,12215,1,1,0,1
019801,079,11,01,31675,1,0,0,0
019801,132,11,05,19544,1,1,1,0
019802,026,11,01,18497,0,1,0,0
019802,027,11,01,1969,1,1,0,0
019802,028,11,02,12398,1,1,0,0
019802,028,11,03,11934,1,1,1,0
019802,165,11,01,30995,1,1,0,0
019802,167,11,03,20878,1,1,1,0
019803,177,11,02,5987,0,1,0,0
019803,179,11,01,12439,0,0,0,0
019804,008,11,01,9594,1,0,0,1
019804,008,11,02,26344,1,1,0,0
019804,022,11,01,20148,1,0,0,0
019804,022,11,02,4797,1,0,0,1
019804,022,11,03,4797,1,1,1,1
019804,048,11,02,1799,0,0,0,0
019804,061,11,02,1199,1,1,0,1
019804,115,11,03,12293,1,1,1,1
019805,249,11,01,2640,0,0,0,0
019805,250,11,02,12192,1,1,0,1
019805,253,11,01,4223,1,1,0,0
019805,255,11,01,9503,1,1,0,0
019806,075,11,01,2685,1,1,0,0
019807,006,11,01,16804,1,0,0,0
019807,006,11,02,16804,1,0,0,1
019807,240,11,01,21715,1,1,0,0
019807,240,11,02,9307,1,1,0,1
019808,046,11,01,16662,1,1,0,0
019808,047,11,01,21306,1,1,0,0
019808,124,11,01,18638,1,1,0,0
019808,124,11,02,15548,1,1,1,0
019808,126,11,01,4852.4146,1,1,0,1
019808,126,11,02,36280,1,1,0,0
019808,132,11,01,15548,1,1,0,0
019809,203,11,02,6027,1,0,0,0
019809,205,11,03,14953,1,1,1,0
019809,205,11,04,12949,1,1,1,0
019809,207,11,02,4822,1,1,0,0
019810,009,11,01,4877,1,1,0,1
019810,011,11,01,4267,1,1,1,0
019810,012,11,01,10961,0,0,0,0
019810,057,11,01,4877,0,0,0,0
019810,057,11,02,6264,0,1,0,1
019810,058,11,01,5852,0,0,0,0
019810,058,11,02,5852,0,0,0,1
019810,058,11,03,10241,0,1,0,0
019810,058,11,04,5852,0,1,1,0
019810,060,11,01,2926,0,0,0,0
019810,060,11,04,2438,0,1,1,0
019811,027,11,01,15579,1,1,0,0
019811,058,11,01,20719,1,1,0,0
019811,099,11,01,1794,1,0,0,0
019812,089,11,01,4142,1,0,0,1
019812,093,11,01,4142,1,0,0,0
019812,093,11,02,4142,1,0,0,1
019812,094,11,03,9319,1,1,1,0
019813,056,11,01,10488,1,1,0,0
019814,165,11,01,6696,1,1,0,0
019814,167,11,01,5022,1,1,0,0
019815,004,11,03,13511,1,1,1,0
019815,028,11,01,15243,1,1,0,0
019815,028,11,02,2325,1,1,0,1
019815,028,11,03,2325,1,1,1,1
019815,042,11,01,25467,1,1,0,0
019817,013,11,01,4414,0,0,0,0
019817,014,11,01,358,0,0,0,1
019817,014,11,02,716,0,0,0,1
019817,015,11,02,2068,1,1,1,0
019817,016,11,01,2863,1,1,0,1
019817,110,11,01,1623,0,0,0,0
019817,110,11,02,5687,0,0,0,1
019817,112,11,02,895,0,0,0,1
019818,003,11,01,20658,1,1,0,0
019818,011,11,01,17672,1,1,1,0
019818,020,11,01,5373,0,0,0,0
019818,037,11,01,17243,1,1,0,0
019819,115,11,01,14317,1,0,0,0
019819,115,11,03,4653,1,1,1,1
019819,116,11,03,8829,1,1,1,1
019819,251,11,03,13433,1,1,1,0
019820,005,11,02,4698,1,1,1,1
019820,006,11,01,3658,1,0,0,0
019820,006,11,03,14615,1,1,1,0
019820,008,11,01,9656,1,1,0,0
019820,032,11,01,10973,1,1,1,0
019820,032,11,02,20300,1,1,1,1
019820,034,11,01,16886,1,1,0,0
019821,005,11,01,1799,1,0,0,0
019821,008,11,01,3598,0,0,0,0
019821,092,11,01,7259,1,1,0,1
019821,092,11,02,7259,1,1,0,0
019821,092,11,03,14518,1,1,1,0
019821,094,11,02,19185,1,1,0,0
019821,095,11,01,2994,1,1,0,0
019822,025,11,03,16568,1,1,1,0
019822,026,11,01,2153,0,0,0,0
019822,027,11,01,14175,1,0,0,0
019822,028,11,01,2392,1,0,0,0
019822,098,11,04,19379,1,1,0,1
019822,099,11,03,4426,1,1,1,1
019823,077,11,01,3616,0,0,0,0
019824,041,11,01,10872,0,0,0,0
019824,042,11,01,9326,1,1,0,1
019824,145,11,01,15531,1,0,0,0
019824,145,11,03,10354,1,1,1,0
019824,147,11,01,20708,1,1,0,0
019824,149,11,01,15531,1,1,0,0
019824,149,11,02,3591,1,1,0,1
019824,149,11,03,18120,1,1,1,0
019824,152,11,02,6213,1,1,1,0
019825,052,11,01,40411,1,1,1,1
019825,077,11,01,11841,1,1,0,0
019825,077,11,03,7934,1,1,0,1
019825,077,11,04,11839,1,1,0,1
019825,090,11,02,21215,1,0,0,0
019825,101,11,01,9737,1,1,0,1
019825,135,11,01,31376,1,1,0,0
019825,135,11,02,31376,1,1,0,1
019826,053,11,02,25260.137,1,1,1,0
019826,065,11,02,15621,1,1,0,0
019826,078,11,01,16101,1,1,0,0
019826,078,11,02,12016,1,1,0,1
019826,078,11,03,13698,1,1,1,0
019826,101,11,01,33224,1,1,0,1
019826,113,11,01,29499,1,1,0,0
019827,037,11,02,15700,1,1,0,0
019827,037,11,03,17108,1,1,0,0
019827,202,11,01,31160,1,1,0,0
019827,202,11,02,41868,1,1,0,1
019828,065,11,02,18468,1,1,0,0
019828,084,11,01,12031,1,1,0,1
019828,113,11,01,22979,1,1,0,1
019828,113,11,02,23400,1,1,1,1
019828,174,11,02,13174,1,1,0,1
019829,014,11,01,14918,1,1,0,1
019829,092,11,05,28256,1,1,0,0
019829,108,11,01,17204,1,1,0,0
019830,061,11,01,22225,1,1,0,0
019830,102,11,01,15921,1,1,0,0
019831,048,11,01,11405,1,0,0,1
019831,048,11,03,24315,1,1,1,0
019831,063,11,02,31363,1,1,1,0
019831,079,11,01,25142,0,0,0,0
019831,112,11,01,31363,1,1,0,0
019831,112,11,02,16070,1,1,0,1
019831,142,11,02,23587,1,1,0,1
019832,037,11,01,14368,1,1,0,0
019832,094,11,01,17242,1,1,1,0
019832,131,11,02,17900,1,1,1,0
019832,131,11,03,38782,1,1,0,1
019833,029,11,01,19353.871,1,1,0,0
019833,029,11,06,14424,1,1,1,1
019833,084,11,01,20013,1,1,0,0
019833,102,11,01,17157,1,0,0,0
019833,102,11,02,19237,1,1,0,1
019833,102,11,03,8579,1,1,1,0
019834,070,11,01,9857,1,1,0,1
019834,109,11,02,8595,1,1,0,1
019834,121,11,01,18272,1,1,0,1
019834,121,11,02,6612,1,1,1,1
019835,004,11,05,24214,1,1,1,0
019835,004,11,07,26408,1,1,0,0
019835,026,11,01,23609,1,1,0,0
019836,023,11,02,8947,1,1,0,1
019836,034,11,03,15821,1,1,0,1
019836,034,11,04,24423,1,1,1,0
019836,057,11,01,5682,1,0,0,0
019837,012,11,03,10506,1,1,1,0
019837,027,11,01,14469,1,1,0,1
019837,027,11,02,12571,1,1,0,0
019837,084,11,01,11923,1,1,0,1
019837,084,11,02,8035,1,1,1,0
019837,109,11,02,9246,1,1,0,0
019837,109,11,03,6604,1,1,1,0
019838,013,11,03,31307,1,1,0,0
019838,067,11,02,3711,1,1,0,1
019838,067,11,03,36072,1,1,0,0
019838,067,11,04,11134,1,1,0,1
019838,085,11,01,13898,1,1,0,0
019838,106,11,02,3383,1,1,0,1
019838,172,11,01,14314,1,1,0,0
019839,043,11,04,9963,1,1,1,1
019839,077,11,02,47823,1,1,0,0
019840,005,11,01,16136,1,0,0,1
019840,005,11,04,11153,1,1,1,0
019840,005,11,05,18337.73,1,1,1,1
019840,005,11,07,15507,1,1,1,0
019840,005,11,08,13315,1,1,1,1
019840,063,11,04,15754,1,1,0,1
019840,091,11,02,11452,1,1,0,1
019840,091,11,05,13420,1,1,1,0
019840,091,11,08,14016,1,1,0,0
019840,135,11,02,21054,1,1,0,1
019841,003,11,01,29284,1,1,0,0
019841,003,11,02,7333,1,1,0,1
019841,014,11,01,15808,1,1,1,0
019841,035,11,01,6766,1,1,0,1
019841,035,11,03,7934,1,1,1,0
