conglome,vivienda,hogar,codperso,edad,ing_laboral,internet,uso_avanzado,horas_semanales,edad2,mujer
015145,088,11,01,61,7188,1,0,58,3721,0
015146,017,11,01,28,5992,1,1,27,784,1
015146,019,11,01,31,25944,1,1,49,961,0
015146,019,11,02,32,7190,1,1,66,1024,1
015146,041,11,04,27,32474,1,1,42,729,0
015146,041,11,05,27,22888,1,1,53,729,1
015146,043,11,02,32,4793,1,0,50,1024,0
015147,002,11,01,42,22253,1,1,47,1764,0
015147,003,11,01,52,6982,1,0,36,2704,0
015147,004,11,01,66,23450,1,0,91,4356,0
015147,004,11,03,43,8136,1,1,54,1849,0
015147,101,11,01,36,4138,1,1,27,1296,0
015147,102,11,01,53,2845,1,0,48,2809,0
015149,070,11,01,38,9679,1,1,48,1444,0
015149,072,11,01,28,605,1,1,48,784,0
015149,148,11,02,23,6532,1,1,98,529,1
015149,149,11,01,33,2178,1,1,49,1089,0
015149,150,11,01,50,3388,1,0,49,2500,0
015150,121,11,02,21,11120,0,0,48,441,0
015151,005,11,01,31,3364,1,1,46,961,0
015151,006,11,01,48,11193,1,0,48,2304,0
015151,006,11,02,44,4806,1,0,77,1936,1
015151,053,11,03,32,3644,1,1,67,1024,0
015152,009,11,03,35,4820,1,1,48,1225,0
015152,012,11,01,39,6025,1,0,49,1521,0
015153,085,11,01,51,19068,1,1,60,2601,1
015153,086,11,01,36,14046,1,1,48,1296,0
015153,088,11,01,42,12068,1,1,48,1764,0
015154,001,11,01,56,5771,1,1,51,3136,0
015154,003,11,01,34,16364,1,1,43,1156,0
015154,005,11,01,60,8304,1,1,31,3600,0
015154,005,11,02,57,6733,1,0,49,3249,1
015154,104,11,01,51,28134,1,1,39,2601,1
015154,105,11,01,58,16051,1,1,48,3364,0
015154,105,11,02,42,27533,1,1,30,1764,1
015155,269,11,02,42,7023,1,1,78,1764,1
015156,078,11,02,53,1797,1,1,39,2809,1
015156,157,11,01,59,2331,1,1,26,3481,1
015157,042,11,01,37,10692,0,0,48,1369,0
015157,043,11,01,54,9791,0,0,51,2916,0
015157,044,11,03,23,16138,1,1,56,529,0
015157,092,11,01,36,25998,1,1,112,1296,0
015157,093,11,01,29,17120,1,1,48,841,0
015157,095,11,01,60,28834,1,1,112,3600,0
015158,005,11,01,29,7005,1,1,21,841,0
015158,006,11,01,39,9340,1,0,25,1521,0
015158,007,11,01,46,12974,1,0,55,2116,0
015158,007,11,05,25,11156,1,1,43,625,0
015158,017,11,01,34,5690,1,1,40,1156,0
015158,019,11,01,63,1917,1,0,45,3969,0
015158,019,11,02,59,419,1,0,32,3481,1
015158,020,11,02,28,4145,1,0,60,784,0
015159,026,11,01,35,10139,1,1,52,1225,0
015159,116,11,01,52,36476,1,1,40,2704,0
015159,116,11,02,49,14939,1,1,43,2401,1
015159,116,11,03,21,480,1,1,12,441,1
015159,117,11,09,49,1800,0,0,29,2401,0
015160,084,11,01,31,18148,1,1,45,961,0
015160,084,11,02,29,5505,1,1,21,841,1
015161,014,11,04,21,1928,1,1,84,441,0
015161,321,11,01,48,3856,1,1,51,2304,0
015161,322,11,02,39,10845,1,1,40,1521,0
015161,326,11,01,69,4191,0,0,40,4761,0
015161,327,11,01,61,4820,1,0,54,3721,0
015162,181,11,01,71,2393,0,0,30,5041,0
015162,183,11,01,50,6221,1,0,45,2500,0
015162,398,11,01,36,2070,1,1,47,1296,0
015162,400,11,01,59,11066,1,1,48,3481,0
015163,042,11,01,50,9739,1,1,56,2500,0
015164,083,11,01,27,17855,1,1,45,729,0
015165,020,11,02,52,7028,1,0,58,2704,1
015165,042,11,01,65,29915,1,1,38,4225,0
015166,141,11,02,25,5451,1,1,28,625,1
015166,142,11,03,24,5451,1,1,23,576,1
015166,144,11,01,36,14376,1,1,46,1296,0
015167,119,11,02,39,5350,1,0,48,1521,0
015167,119,11,04,20,10700,1,1,45,400,0
015167,255,11,01,49,3847,1,0,40,2401,0
015168,029,11,03,24,9342,1,1,40,576,0
015168,030,11,01,30,9861,1,1,42,900,1
015168,032,11,01,66,8304,1,0,53,4356,0
015168,201,11,01,40,4809,1,1,32,1600,0
015168,201,11,02,33,4671,1,0,38,1089,1
015168,204,11,01,51,14013,1,0,41,2601,0
015168,205,11,01,34,12456,1,1,56,1156,0
015168,205,11,02,31,4152,1,1,27,961,1
015169,003,11,01,68,2420,1,0,55,4624,0
015169,003,11,03,31,12099,1,1,42,961,0
015169,121,11,03,23,3751,0,0,40,529,0
015169,121,11,04,20,3751,0,0,40,400,0
015169,122,11,02,24,11579,1,1,40,576,0
015169,125,11,01,30,3025,1,0,40,900,0
015170,058,11,01,29,9655,1,0,58,841,0
015170,132,11,01,31,20154,1,1,53,961,0
015170,139,11,01,31,11586,0,0,68,961,0
015171,010,11,01,53,1078,1,0,51,2809,0
015171,031,11,01,52,6469,1,1,36,2704,0
015171,031,11,02,51,4150,1,1,18,2601,1
015171,033,11,01,45,6408,1,1,48,2025,0
015171,034,11,01,70,4150,1,0,24,4900,1
015172,181,11,01,58,2515,0,0,66,3364,0
015173,029,11,01,56,16956,1,1,84,3136,0
015173,029,11,02,46,2595,1,1,60,2116,1
015173,029,11,03,31,23111,1,1,48,961,0
015173,030,11,05,21,12913,1,1,48,441,0
015173,122,11,01,25,3641,1,1,40,625,0
015174,057,11,03,33,5708,0,0,21,1089,1
015174,161,11,01,40,5990,1,1,35,1600,0
015175,083,11,02,31,3633,1,0,46,961,1
015175,084,11,01,46,4809,1,0,53,2116,0
015175,085,11,03,41,32101,1,1,47,1681,0
015175,086,11,03,21,12456,1,1,48,441,0
015176,024,11,02,66,1802,0,0,51,4356,0
015177,041,11,01,25,17048,1,1,51,625,0
015177,044,11,01,31,5982,0,0,18,961,0
015178,028,11,01,30,4345,0,0,49,900,0
015178,044,11,01,20,11184,0,0,86,400,0
015178,150,11,01,38,3862,1,0,58,1444,0
015179,060,11,01,37,12865,0,0,55,1369,0
015179,169,11,01,59,2405,1,0,39,3481,0
015179,170,11,01,61,5711,1,1,42,3721,0
015179,170,11,02,43,25068,1,1,42,1849,1
015179,171,11,01,37,30719,1,1,48,1369,0
015181,034,11,01,56,5150,1,0,48,3136,0
015181,035,11,01,56,719,1,0,73,3136,0
015181,107,11,01,74,1037,1,0,8,5476,1
015181,109,11,01,41,5569,1,1,50,1681,0
015181,109,11,02,42,17307,1,1,56,1764,1
015181,111,11,01,44,1797,1,0,52,1936,0
015182,129,11,02,40,5339,1,1,35,1600,1
015182,130,11,02,51,22301,1,0,55,2601,1
015182,131,11,01,49,7199,1,0,54,2401,0
015183,021,11,01,64,5390,1,0,54,4096,0
015183,021,11,02,54,2635,1,0,64,2916,0
015183,024,11,01,36,7665,1,1,64,1296,0
015183,064,11,01,46,7186,1,1,60,2116,0
015183,066,11,01,52,6827,1,0,48,2704,0
015183,067,11,01,44,4791,1,1,58,1936,0
015183,068,11,01,54,4791,1,1,64,2916,0
015184,005,11,01,67,14357,1,0,63,4489,0
015184,080,11,02,54,6982,1,0,51,2916,0
015184,083,11,01,74,7241,0,0,48,5476,0
015185,013,11,01,32,18016,1,1,48,1024,0
015185,013,11,03,30,4324,1,1,24,900,0
015185,027,11,01,67,6005,1,1,18,4489,1
015185,042,11,01,50,12827,1,1,48,2500,0
015185,042,11,02,47,13368,1,1,60,2209,1
015185,042,11,03,28,18617,1,1,60,784,1
015185,042,11,06,26,5726,1,1,26,676,1
015185,057,11,01,47,29258,1,1,40,2209,1
015185,092,11,01,48,15562,1,1,24,2304,0
015185,147,11,03,35,12311,1,1,54,1225,0
015186,001,11,02,27,3616,1,1,4,729,0
015186,017,12,03,21,723,1,1,24,441,0
015186,017,22,01,36,9643,1,0,56,1296,0
015186,045,11,01,46,45350,1,1,44,2116,0
015186,062,11,01,37,12054,1,1,40,1369,0
015186,074,22,01,41,26518,1,1,48,1681,0
015186,074,22,02,38,8437,1,1,40,1444,1
015186,091,11,05,69,12584,1,0,72,4761,0
015187,021,11,02,58,5453,1,1,72,3364,1
015187,021,11,04,35,22139,1,1,49,1225,1
015187,045,11,01,48,14287,1,1,50,2304,0
015187,045,11,03,20,12440,1,1,45,400,0
015187,055,11,01,57,19413,1,1,30,3249,0
015187,055,11,02,58,8293,1,0,37,3364,1
015187,064,11,01,48,9694,1,1,44,2304,1
015187,071,11,01,47,10367,1,1,52,2209,1
015187,071,11,02,28,10930,1,1,48,784,0
015187,071,11,03,20,12544,1,1,60,400,0
015188,006,11,01,46,3635,1,1,11,2116,1
015188,068,11,02,26,12118,1,1,10,676,1
015188,086,11,01,41,18976,1,1,48,1681,0
015188,086,11,04,53,6192,1,1,48,2809,0
015188,142,11,01,42,24236,1,1,46,1764,0
015190,008,12,01,54,8081,1,0,39,2916,0
015190,008,12,02,32,4190,1,1,18,1024,0
015190,042,11,02,41,21776,1,1,66,1681,0
015190,057,11,03,25,5412,1,1,24,625,0
015190,057,11,06,54,16368,1,1,48,2916,1
015190,141,11,02,35,36296,1,1,82,1225,1
015190,158,11,01,56,17362,1,1,48,3136,0
015190,158,11,03,26,9579,1,0,55,676,0
015190,158,11,04,25,10438,1,1,50,625,0
015191,007,11,01,59,47339,1,1,12,3481,0
015191,033,11,02,71,7854,0,0,72,5041,1
015191,047,11,01,64,10786,1,1,48,4096,1
015191,077,11,01,37,11838,1,1,40,1369,0
015191,077,11,02,44,22261,1,1,42,1936,1
015191,089,11,01,67,43905,1,1,40,4489,1
015191,100,11,03,33,8706,1,1,24,1089,0
015191,100,11,04,29,18525,1,1,78,841,1
015192,048,11,03,26,4821,1,1,52,676,1
015192,066,11,03,31,8389,1,1,48,961,1
015192,066,11,05,25,10967,1,1,30,625,0
015192,066,11,07,44,32508,1,1,25,1936,1
015193,030,11,01,55,24990,1,1,60,3025,0
015193,091,11,01,56,21842,1,1,84,3136,0
015193,107,11,01,66,5182,1,0,24,4356,1
015193,107,11,02,22,9886,1,1,48,484,0
015193,121,11,01,49,2386,1,1,44,2401,1
015193,121,11,02,54,7159,1,1,48,2916,0
015193,121,11,04,25,18656,1,1,36,625,0
015194,019,11,01,32,11650,1,1,102,1024,0
015194,038,11,01,36,31123,1,1,48,1296,0
015194,056,11,01,28,38134,1,1,44,784,1
015194,095,11,01,57,9609,1,1,25,3249,0
015194,095,11,02,51,9609,1,1,52,2601,1
015195,091,11,01,44,50722,1,1,55,1936,0
015195,139,11,02,46,13736,1,1,40,2116,1
015195,156,11,03,60,11980,1,1,54,3600,0
015196,017,11,04,41,14388,1,1,46,1681,0
015196,038,11,01,60,7758,1,0,48,3600,1
015196,038,11,02,35,23959,1,1,72,1225,0
015197,021,11,06,43,23612,1,0,54,1849,0
015197,044,11,01,45,13118,1,1,46,2025,0
015197,089,11,04,26,7255,1,1,42,676,1
015197,089,11,06,25,20988,1,1,56,625,1
015197,111,11,03,29,16929,1,1,69,841,0
015197,111,11,04,24,11004,1,1,48,576,1
015197,111,11,05,26,41198,1,1,40,676,1
015197,134,11,01,42,12092,1,1,8,1764,1
015197,134,11,02,41,8238,1,1,30,1681,0
015198,038,11,02,59,12270,1,1,50,3481,0
015198,038,11,03,36,8535,1,1,36,1296,0
015198,059,11,01,64,13532,1,0,43,4096,0
015198,059,11,03,26,8080,1,1,36,676,0
015198,106,11,01,50,838,1,1,20,2500,1
015198,106,11,04,27,11971,1,1,48,729,0
015198,129,11,01,34,13012,1,1,40,1156,0
015198,129,11,02,40,10115,1,1,48,1600,1
015199,023,11,01,27,15780,1,1,52,729,0
015199,039,11,01,27,15780,1,1,45,729,0
015199,067,11,02,44,11386,1,1,48,1936,1
015199,079,22,01,35,26300,1,1,48,1225,0
015200,037,11,01,49,24236,1,1,44,2401,0
015200,079,11,02,30,30295,1,1,45,900,0
015200,106,11,01,44,53609,1,1,36,1936,1
015200,120,11,01,40,47865,1,1,40,1600,0
015200,120,11,02,37,47441,1,1,48,1369,1
015200,150,11,01,62,4726,1,1,23,3844,1
015200,150,11,02,24,26659,1,1,40,576,0
015201,025,11,01,50,61675,1,1,72,2500,0
015201,053,11,01,51,198897,1,1,40,2601,0
015201,053,11,02,45,47442,1,1,32,2025,1
015201,081,11,01,53,27077,1,1,48,2809,0
015201,097,11,03,36,18016,1,1,54,1296,0
015201,109,11,01,41,47442,1,1,39,1681,0
015201,109,11,02,34,28477,1,1,25,1156,1
015201,138,11,02,39,33329,1,1,48,1521,1
015201,138,11,03,36,12311,1,1,50,1296,1
015202,026,11,02,47,12092,1,1,46,2209,0
015202,026,11,04,21,12394,1,1,44,441,0
015202,058,11,01,59,11728,1,1,72,3481,0
015202,058,11,03,27,27194,1,1,88,729,0
015202,058,11,04,22,17533,1,1,47,484,0
015202,074,14,01,57,11784,1,1,56,3249,0
015202,074,34,02,47,12092,1,1,78,2209,1
015202,074,44,01,23,18221,1,1,48,529,0
015202,107,11,03,41,24195,1,1,25,1681,0
015202,154,11,01,54,26420,1,1,30,2916,0
015202,154,11,02,48,3893,1,1,24,2304,1
015203,007,11,01,56,6583,1,1,45,3136,0
015203,007,11,05,41,35905,1,1,48,1681,0
015203,027,11,01,54,20825,1,1,48,2916,0
015203,065,11,03,43,33320,1,1,60,1849,0
015203,105,11,01,34,7181,1,1,32,1156,0
015203,105,11,02,32,5206,1,1,40,1024,1
015203,125,11,01,57,18491,1,1,48,3249,0
015204,009,11,01,56,22929,1,1,60,3136,0
015204,042,11,02,40,9051,1,1,40,1600,1
015204,042,11,03,22,15515,1,1,51,484,0
015204,057,11,01,49,6948,1,1,60,2401,1
015204,057,11,02,21,15515,1,1,54,441,0
015204,121,11,01,26,32274,1,1,64,676,1
015204,121,11,02,41,7188,1,1,23,1681,1
015204,121,11,03,26,8865,1,1,30,676,1
015205,035,11,01,59,29550,1,1,30,3481,0
015205,035,11,02,58,23640,1,1,40,3364,1
015205,073,11,01,47,30978,1,1,30,2209,0
015205,086,11,02,36,10445,1,0,30,1296,0
015205,086,11,03,35,8437,1,1,36,1225,1
015205,122,11,02,25,18092,1,1,44,625,1
015206,005,11,01,59,12054,1,1,72,3481,0
015206,081,11,03,25,4700,1,1,16,625,1
015207,007,11,01,36,16719,1,1,46,1296,1
015207,045,11,01,66,27168,1,1,40,4356,0
015209,006,11,01,37,11974,1,1,48,1369,0
015209,006,11,02,41,4175,1,1,14,1681,1
015209,019,11,01,53,25145,1,1,98,2809,0
015209,019,11,02,44,15658,1,1,20,1936,1
015209,019,11,06,23,16668,1,1,79,529,0
015209,035,11,01,51,1437,1,1,36,2601,1
015209,061,11,02,30,10776,1,1,48,900,0
015209,072,11,02,25,5233,1,1,24,625,0
015209,085,11,02,29,4191,1,1,20,841,0
015209,085,11,03,27,13542,1,1,54,729,1
015210,024,11,01,51,16722,1,1,40,2601,0
015210,061,11,01,62,9546,1,1,30,3844,1
015210,061,11,03,31,26990,1,1,45,961,1
015210,078,11,02,53,17182,1,1,48,2809,0
015210,113,11,01,33,10750,1,1,42,1089,1
015210,135,11,01,60,13433,1,1,48,3600,1
015210,135,11,03,26,12230,1,1,60,676,1
015211,042,11,02,49,54673,1,1,36,2401,0
015211,042,11,05,20,10365,1,1,38,400,1
015211,066,11,02,50,11932,1,1,67,2500,0
015211,066,11,03,25,7774,1,1,44,625,0
015211,091,11,03,22,7756,1,1,48,484,0
015211,116,11,01,45,9328,1,1,36,2025,1
015211,116,11,04,25,24914,1,1,40,625,0
015211,139,11,01,59,11216,1,1,48,3481,0
015211,139,11,02,57,4665,1,1,55,3249,1
015211,139,11,03,26,49595,1,1,60,676,0
015212,056,11,02,42,48368,1,1,70,1764,0
015212,090,11,01,51,22824,1,1,60,2601,0
015212,107,11,03,39,8706,1,1,16,1521,0
015212,107,11,05,38,32552,1,1,48,1444,0
015213,058,11,01,45,10848,1,1,100,2025,1
015213,058,11,02,49,12584,1,1,72,2401,0
015213,079,11,01,59,10848,1,1,48,3481,0
015213,079,11,02,51,3616,1,1,35,2601,1
015213,120,11,01,47,11089,1,1,32,2209,0
015213,120,11,02,43,11089,1,1,39,1849,1
015213,162,11,01,38,12536,1,1,25,1444,1
015214,004,11,01,28,12699,1,1,35,784,0
015214,029,11,01,30,9694,1,1,51,900,1
015214,029,11,02,39,20734,1,1,48,1521,0
015214,053,11,01,43,5271,1,1,27,1849,1
015214,065,11,01,36,21812,1,1,54,1296,0
015214,089,11,01,26,21085,1,1,44,676,1
015215,013,11,03,42,16763,1,1,47,1764,0
015215,013,11,04,35,12273,1,1,44,1225,1
015215,077,11,03,66,16404,1,1,48,4356,1
015215,077,11,06,34,22451,1,1,45,1156,0
015215,092,11,02,22,14369,1,1,54,484,0
015215,108,11,01,62,31252,1,1,59,3844,0
015216,014,11,01,43,18888,1,1,84,1849,0
015216,014,11,02,48,13002,1,1,20,2304,1
015216,029,11,01,52,17162,1,1,66,2704,1
015216,029,11,02,33,18202,1,1,56,1089,0
015216,060,11,01,52,11545,1,0,48,2704,1
015216,060,11,02,47,32529,1,1,36,2209,0
015216,075,11,01,58,24963,1,0,70,3364,0
015216,075,11,03,27,42215,1,1,36,729,1
015216,075,11,04,22,5428,1,1,22,484,1
015216,075,11,07,33,14956,1,1,48,1089,0
015216,091,11,02,27,15740,1,1,48,729,0
015216,091,11,04,32,11458,1,1,60,1024,1
015217,016,11,02,22,15722,1,1,54,484,0
015217,100,11,01,48,17718,1,1,48,2304,1
015218,019,11,01,39,2148,1,1,3,1521,1
015218,038,11,01,43,18035,1,1,48,1849,0
015218,038,11,02,42,20404,1,1,45,1764,1
015218,038,11,06,22,13501,1,1,36,484,0
015218,096,11,02,39,17703,1,1,70,1521,1
015218,116,11,01,32,11932,1,0,40,1024,0
015218,135,11,01,44,16660,1,1,48,1936,1
015219,004,11,02,22,1270,1,1,15,484,0
015219,019,11,02,25,18935,1,1,52,625,1
015219,035,11,01,46,10995,1,1,49,2116,1
015219,050,11,01,61,54412,1,1,31,3721,0
015219,065,11,01,35,7255,1,1,54,1225,0
015219,065,11,02,36,12566,1,1,54,1296,1
015219,096,11,01,29,10882,1,1,32,841,0
015219,096,11,02,27,6288,1,1,36,729,1
015221,005,11,01,45,11372,1,1,64,2025,1
015221,017,11,01,45,35674,1,1,48,2025,0
015221,029,11,01,55,10056,1,1,32,3025,0
015221,041,11,02,51,21776,1,1,36,2601,0
015221,065,11,01,51,15554,1,1,68,2601,0
015221,077,11,01,53,12962,1,1,72,2809,1
015221,077,11,02,27,13970,1,1,35,729,1
015222,019,11,02,41,19111,1,1,48,1681,0
015222,102,12,01,57,2172,0,0,72,3249,1
015222,119,11,01,56,18760,1,1,72,3136,0
015222,119,11,02,48,1677,1,1,10,2304,1
015223,015,11,01,53,13056,1,1,54,2809,1
015223,041,11,01,33,52373,1,1,40,1089,0
015224,031,11,01,29,19167,1,1,40,841,1
015224,033,11,01,31,45408,1,1,48,961,0
015224,090,11,05,27,39823,1,1,48,729,0
015224,090,11,07,31,20687,1,1,48,961,0
015225,007,11,03,36,8980,1,1,48,1296,0
015225,020,11,01,58,10058,1,0,84,3364,0
015225,020,11,02,39,12584,1,1,70,1521,1
015225,075,11,01,27,41669,1,1,36,729,0
015226,007,11,02,27,57991,1,1,48,729,1
015226,007,11,03,27,29455,1,1,60,729,0
015226,120,11,02,56,3628,1,1,51,3136,0
015226,135,11,02,56,12624,1,1,56,3136,0
015226,135,11,03,26,12624,1,1,48,676,0
015227,065,11,02,29,10786,1,1,54,841,1
015227,081,11,01,50,11995,1,1,80,2500,1
015228,060,11,01,37,14562,1,1,42,1369,0
015228,114,11,01,41,25088,1,1,84,1681,0
015229,019,11,01,33,12279,1,1,48,1089,1
015229,051,11,02,48,2516,1,1,56,2304,1
015229,099,11,01,32,18619,1,1,60,1024,0
015230,079,11,01,64,20721,1,1,48,4096,0
015230,079,11,02,67,19045,1,1,48,4489,1
015230,079,11,03,25,12449,1,1,83,625,0
015230,079,11,06,38,62900,1,1,40,1444,1
015230,123,11,03,31,24557,1,1,48,961,0
015230,123,11,04,24,10509,1,1,15,576,1
015231,027,11,01,53,35905,1,1,40,2809,1
015231,074,11,01,62,47132,1,1,60,3844,0
015231,090,11,01,53,8710,1,1,16,2809,1
015231,090,11,02,31,8949,1,0,48,961,0
015231,138,11,02,39,31143,1,1,40,1521,1
015231,153,11,02,32,21352,1,1,48,1024,0
015232,001,11,02,50,24474,1,1,7,2500,0
015232,024,11,02,25,9555,1,1,35,625,0
015232,069,11,02,34,18704,1,1,37,1156,1
015232,092,11,01,61,1911,1,0,32,3721,0
015232,116,11,02,31,25626,1,1,87,961,0
015232,139,11,04,30,21499,1,1,55,900,0
015233,014,11,01,63,15814,1,0,60,3969,0
015233,014,11,03,29,12959,1,1,54,841,1
015233,014,11,05,32,26659,1,1,54,1024,1
015233,033,11,01,47,6899,1,1,19,2209,0
015233,090,11,01,59,15741,1,1,48,3481,0
015233,090,11,02,23,33692,1,1,48,529,0
015233,090,11,03,20,14759,1,1,40,400,1
015233,108,12,01,58,10809,1,1,48,3364,0
015234,027,11,02,35,12570,1,1,56,1225,0
015234,027,11,05,28,10369,1,1,35,784,1
015234,053,11,04,29,20411,1,1,65,841,0
015234,079,11,01,41,13480,1,1,48,1681,1
015234,079,11,03,20,4148,1,1,14,400,1
015234,106,11,01,51,16999,1,1,60,2601,0
015235,012,11,01,55,36550,1,1,44,3025,0
015235,088,11,01,82,7667,1,0,84,6724,0
015235,111,11,04,36,41689,1,1,40,1296,1
015235,111,11,05,33,23971,1,1,48,1089,0
015235,124,11,03,25,23959,1,1,40,625,1
015237,008,11,01,68,26990,1,1,40,4624,0
015237,008,11,03,42,8305,1,1,60,1764,1
015237,035,11,01,69,12243,1,1,72,4761,0
015237,035,11,02,27,5167,1,1,12,729,1
015237,035,11,03,27,40526,1,1,72,729,0
015237,035,11,06,27,12470,1,1,48,729,0
015237,047,11,01,43,14319,1,1,48,1849,0
015237,074,11,02,27,7159,1,1,30,729,1
015237,111,11,01,57,20783,1,1,84,3249,0
015237,111,11,03,36,18704,1,1,48,1296,0
015238,012,11,03,20,14994,1,1,48,400,1
015238,043,11,02,52,3545,1,1,38,2704,1
015238,059,11,01,57,8464,1,1,67,3249,1
015238,090,11,02,50,87060,1,1,46,2500,0
015238,106,11,02,24,10157,1,1,54,576,0
015239,004,11,01,32,18924,1,1,26,1024,0
015239,004,11,02,30,7183,1,1,25,900,1
015239,088,11,01,35,18747,1,1,44,1225,0
015239,088,11,04,27,13767,1,1,52,729,0
015239,100,11,01,54,13539,1,1,63,2916,0
015240,009,11,01,34,23864,1,1,84,1156,1
015240,009,11,02,36,25978,1,1,56,1296,0
015240,026,11,01,34,53749,1,1,40,1156,1
015240,036,11,01,43,31174,1,1,54,1849,0
015240,043,11,01,50,25978,1,1,40,2500,0
015240,053,11,01,37,16626,1,1,36,1369,1
015240,053,11,02,47,47179,1,1,48,2209,0
015241,057,11,02,46,13301,1,1,56,2116,1
015241,057,11,03,23,13301,1,1,25,529,1
015241,082,11,01,63,74484,1,1,40,3969,0
015242,010,11,02,38,18310,1,1,30,1444,1
015242,010,11,04,30,45407,1,1,54,900,0
015242,010,11,05,31,5453,1,1,36,961,1
015242,057,12,01,60,21085,1,1,46,3600,0
015242,057,12,03,31,32682,1,1,25,961,1
015242,057,22,01,59,11197,1,1,48,3481,0
015242,091,11,01,49,31627,1,1,48,2401,0
015243,001,11,01,53,33048,1,1,78,2809,0
015243,001,11,06,29,32626,1,1,69,841,0
015243,016,11,03,27,27331,1,1,40,729,0
015243,032,11,01,61,25510,1,1,30,3721,1
015243,032,11,03,25,24123,1,1,40,625,0
015243,090,11,04,44,11000,1,1,48,1936,0
015243,105,11,02,52,8337,1,1,50,2704,1
015244,014,11,02,37,14464,1,1,48,1369,1
015244,026,11,04,25,47310,1,1,96,625,1
015244,074,11,01,27,26518,1,1,72,729,1
015244,097,11,01,50,18092,1,1,48,2500,1
015244,097,11,03,22,12363,1,1,48,484,1
015245,006,11,01,53,10472,1,1,33,2809,0
015245,006,11,03,36,25132,1,1,48,1296,0
015245,006,11,04,27,15708,1,1,48,729,0
015245,029,12,01,50,14510,1,1,26,2500,0
015245,029,22,01,25,9431,1,1,6,625,0
015245,029,22,02,26,10883,1,1,63,676,1
015245,044,11,01,46,4232,1,1,32,2116,1
015245,052,12,02,54,14137,1,0,20,2916,0
015246,006,11,01,45,15587,1,1,66,2025,1
015246,030,11,01,41,2389,1,1,32,1681,1
015246,074,11,01,28,18704,1,1,48,784,0
015246,099,11,01,47,5733,1,1,25,2209,0
015246,146,11,01,77,15500,1,0,36,5929,0
015246,167,11,01,60,19744,1,1,63,3600,0
015246,167,11,03,23,14333,1,1,60,529,1
015247,005,11,01,57,69980,1,1,84,3249,0
015247,018,11,02,36,10906,1,0,50,1296,0
015247,053,11,01,58,7271,1,1,45,3364,0
015247,053,11,02,58,3029,1,1,74,3364,1
015247,077,11,03,23,12651,1,1,48,529,0
015247,077,11,04,20,12421,1,1,60,400,1
015248,010,11,01,49,17067,1,1,60,2401,0
015248,026,11,01,51,3103,1,1,14,2601,1
015248,026,11,02,22,8386,1,1,84,484,0
015248,044,11,02,22,14496,1,1,60,484,0
015248,056,11,01,47,14591,1,1,72,2209,0
015248,056,11,03,26,25859,1,1,58,676,0
015249,037,11,01,52,12624,1,1,16,2704,0
015249,101,11,02,70,8706,1,1,50,4900,0
015249,125,11,02,61,5441,1,1,15,3721,0
015249,144,13,02,25,7255,1,1,45,625,1
015249,144,23,01,33,36275,1,1,48,1089,0
015249,144,33,01,28,7330,1,1,48,784,1
015250,014,11,01,52,24772,1,1,84,2704,0
015250,014,11,02,53,16800,1,0,48,2809,1
015250,053,11,01,50,18411,1,1,78,2500,1
015250,094,11,04,30,18138,1,1,60,900,0
015250,114,11,01,57,14511,1,1,84,3249,1
015250,114,11,02,22,8352,1,1,12,484,0
015250,114,11,03,37,19867,1,1,70,1369,1
015250,134,11,03,39,15571,1,1,48,1521,0
015252,019,11,03,28,9395,1,1,70,784,0
015252,019,11,04,27,9579,1,1,58,729,1
015252,039,11,02,22,16464,1,1,60,484,1
015252,098,11,01,51,7829,1,1,54,2601,0
015252,098,11,03,42,17208,1,1,61,1764,1
015252,157,11,03,30,12501,1,1,44,900,1
015252,157,11,06,34,10681,1,1,54,1156,1
015252,175,11,02,44,23948,1,1,48,1936,0
015253,014,11,01,26,11770,1,1,32,676,0
015253,014,11,02,30,4204,1,1,12,900,1
015253,081,11,01,39,7206,1,1,66,1521,0
015253,081,11,02,29,15674,1,1,24,841,1
015254,017,11,01,35,11571,1,1,21,1225,1
015254,036,11,02,33,24930,1,1,48,1089,0
015254,054,11,01,41,29372,1,1,112,1681,0
015254,074,11,03,34,30210,1,1,36,1156,1
015254,074,11,06,36,41669,1,1,72,1296,0
015254,074,11,09,30,18021,1,1,48,900,0
015254,112,11,01,29,23948,1,1,84,841,0
015255,025,11,01,37,15670,1,1,54,1369,1
015255,037,11,04,38,22703,1,1,48,1444,0
015255,049,11,02,31,8980,1,1,30,961,0
015255,062,11,01,55,27708,1,1,40,3025,1
015255,088,11,01,21,21816,1,1,48,441,0
015256,001,11,01,50,6270,1,1,34,2500,1
015256,083,11,02,41,15515,1,1,84,1681,0
015256,104,11,04,22,9584,1,1,10,484,0
015256,124,11,01,57,12611,1,1,40,3249,0
015257,051,11,01,43,21040,1,1,48,1849,0
015257,076,11,01,53,47340,1,1,40,2809,0
015257,093,11,01,34,10097,1,1,36,1156,1
015257,107,11,01,25,16143,1,1,84,625,0
